,ZIPCODE,County,Total_daily_wateruse(kgal/d),Precipitation_decade,Average Precipitation(inches/d),wastewater_treat_plant,Flow_annual_avg_MGD,Capacity_MGD
858,11215,Kings County,487.7496523056018,1961,0.003498021614248192,CONEY ISLAND,80.58333333,110.0
859,11215,Kings County,487.7496523056018,1971,0.004412622061096232,CONEY ISLAND,80.58333333,110.0
860,11215,Kings County,487.7496523056018,1981,0.004151042264082048,CONEY ISLAND,80.58333333,110.0
861,11215,Kings County,487.7496523056018,1991,0.003899723967390368,CONEY ISLAND,80.58333333,110.0
862,11215,Kings County,487.7496523056018,2001,0.0042741802679521,CONEY ISLAND,80.58333333,110.0
863,11215,Kings County,487.7496523056018,2011,0.004263741845210243,CONEY ISLAND,80.58333333,110.0
864,11215,Kings County,487.7496523056018,1901,0.003926527713922426,OWLS HEAD,93.66666667,120.0
865,11215,Kings County,487.7496523056018,1911,0.0039704044739221,OWLS HEAD,93.66666667,120.0
866,11215,Kings County,487.7496523056018,1921,0.0037346553501335306,OWLS HEAD,93.66666667,120.0
867,11215,Kings County,487.7496523056018,1931,0.0038153319733587373,OWLS HEAD,93.66666667,120.0
868,11215,Kings County,487.7496523056018,1941,0.003838774193923079,OWLS HEAD,93.66666667,120.0
869,11215,Kings County,487.7496523056018,1951,0.00408133483085676,OWLS HEAD,93.66666667,120.0
870,11215,Kings County,487.7496523056018,1961,0.003498021614248192,OWLS HEAD,93.66666667,120.0
871,11215,Kings County,487.7496523056018,1971,0.004412622061096232,OWLS HEAD,93.66666667,120.0
872,11215,Kings County,487.7496523056018,1981,0.004151042264082048,OWLS HEAD,93.66666667,120.0
873,11215,Kings County,487.7496523056018,1991,0.003899723967390368,OWLS HEAD,93.66666667,120.0
874,11215,Kings County,487.7496523056018,2001,0.0042741802679521,OWLS HEAD,93.66666667,120.0
875,11215,Kings County,487.7496523056018,2011,0.004263741845210243,OWLS HEAD,93.66666667,120.0
876,11215,Kings County,487.7496523056018,1901,0.003926527713922426,RED HOOK,26.5,60.0
877,11215,Kings County,487.7496523056018,1911,0.0039704044739221,RED HOOK,26.5,60.0
878,11215,Kings County,487.7496523056018,1921,0.0037346553501335306,RED HOOK,26.5,60.0
879,11215,Kings County,487.7496523056018,1931,0.0038153319733587373,RED HOOK,26.5,60.0
880,11215,Kings County,487.7496523056018,1941,0.003838774193923079,RED HOOK,26.5,60.0
881,11215,Kings County,487.7496523056018,1951,0.00408133483085676,RED HOOK,26.5,60.0
882,11215,Kings County,487.7496523056018,1961,0.003498021614248192,RED HOOK,26.5,60.0
883,11215,Kings County,487.7496523056018,1971,0.004412622061096232,RED HOOK,26.5,60.0
884,11215,Kings County,487.7496523056018,1981,0.004151042264082048,RED HOOK,26.5,60.0
885,11215,Kings County,487.7496523056018,1991,0.003899723967390368,RED HOOK,26.5,60.0
886,11215,Kings County,487.7496523056018,2001,0.0042741802679521,RED HOOK,26.5,60.0
887,11215,Kings County,487.7496523056018,2011,0.004263741845210243,RED HOOK,26.5,60.0
888,11238,Kings County,1266.0597569783874,1901,0.0019931547044843055,CONEY ISLAND,80.58333333,110.0
889,11238,Kings County,1266.0597569783874,1911,0.002015427098055041,CONEY ISLAND,80.58333333,110.0
890,11238,Kings County,1266.0597569783874,1921,0.001895757886631636,CONEY ISLAND,80.58333333,110.0
891,11238,Kings County,1266.0597569783874,1931,0.001936710352229439,CONEY ISLAND,80.58333333,110.0
892,11238,Kings County,1266.0597569783874,1941,0.0019486099173428356,CONEY ISLAND,80.58333333,110.0
893,11238,Kings County,1266.0597569783874,1951,0.00207173673825202,CONEY ISLAND,80.58333333,110.0
894,11238,Kings County,1266.0597569783874,1961,0.0017756396350152724,CONEY ISLAND,80.58333333,110.0
895,11238,Kings County,1266.0597569783874,1971,0.0022399022905149283,CONEY ISLAND,80.58333333,110.0
896,11238,Kings County,1266.0597569783874,1981,0.002107121105457139,CONEY ISLAND,80.58333333,110.0
897,11238,Kings County,1266.0597569783874,1991,0.0019795487866376676,CONEY ISLAND,80.58333333,110.0
898,11238,Kings County,1266.0597569783874,2001,0.002169627500316944,CONEY ISLAND,80.58333333,110.0
899,11238,Kings County,1266.0597569783874,2011,0.0021643288260400355,CONEY ISLAND,80.58333333,110.0
900,11238,Kings County,1266.0597569783874,1901,0.0019931547044843055,NEWTOWN CREEK,196.0,310.0
901,11238,Kings County,1266.0597569783874,1911,0.002015427098055041,NEWTOWN CREEK,196.0,310.0
902,11238,Kings County,1266.0597569783874,1921,0.001895757886631636,NEWTOWN CREEK,196.0,310.0
903,11238,Kings County,1266.0597569783874,1931,0.001936710352229439,NEWTOWN CREEK,196.0,310.0
904,11238,Kings County,1266.0597569783874,1941,0.0019486099173428356,NEWTOWN CREEK,196.0,310.0
905,11238,Kings County,1266.0597569783874,1951,0.00207173673825202,NEWTOWN CREEK,196.0,310.0
906,11238,Kings County,1266.0597569783874,1961,0.0017756396350152724,NEWTOWN CREEK,196.0,310.0
907,11238,Kings County,1266.0597569783874,1971,0.0022399022905149283,NEWTOWN CREEK,196.0,310.0
908,11238,Kings County,1266.0597569783874,1981,0.002107121105457139,NEWTOWN CREEK,196.0,310.0
909,11238,Kings County,1266.0597569783874,1991,0.0019795487866376676,NEWTOWN CREEK,196.0,310.0
910,11238,Kings County,1266.0597569783874,2001,0.002169627500316944,NEWTOWN CREEK,196.0,310.0
911,11238,Kings County,1266.0597569783874,2011,0.0021643288260400355,NEWTOWN CREEK,196.0,310.0
912,11238,Kings County,1266.0597569783874,1901,0.0019931547044843055,OWLS HEAD,93.66666667,120.0
913,11238,Kings County,1266.0597569783874,1911,0.002015427098055041,OWLS HEAD,93.66666667,120.0
914,11238,Kings County,1266.0597569783874,1921,0.001895757886631636,OWLS HEAD,93.66666667,120.0
915,11238,Kings County,1266.0597569783874,1931,0.001936710352229439,OWLS HEAD,93.66666667,120.0
916,11238,Kings County,1266.0597569783874,1941,0.0019486099173428356,OWLS HEAD,93.66666667,120.0
917,11238,Kings County,1266.0597569783874,1951,0.00207173673825202,OWLS HEAD,93.66666667,120.0
918,11238,Kings County,1266.0597569783874,1961,0.0017756396350152724,OWLS HEAD,93.66666667,120.0
919,11238,Kings County,1266.0597569783874,1971,0.0022399022905149283,OWLS HEAD,93.66666667,120.0
920,11238,Kings County,1266.0597569783874,1981,0.002107121105457139,OWLS HEAD,93.66666667,120.0
921,11238,Kings County,1266.0597569783874,1991,0.0019795487866376676,OWLS HEAD,93.66666667,120.0
922,11238,Kings County,1266.0597569783874,2001,0.002169627500316944,OWLS HEAD,93.66666667,120.0
923,11238,Kings County,1266.0597569783874,2011,0.0021643288260400355,OWLS HEAD,93.66666667,120.0
924,11238,Kings County,1266.0597569783874,1901,0.0019931547044843055,RED HOOK,26.5,60.0
925,11238,Kings County,1266.0597569783874,1911,0.002015427098055041,RED HOOK,26.5,60.0
926,11238,Kings County,1266.0597569783874,1921,0.001895757886631636,RED HOOK,26.5,60.0
927,11238,Kings County,1266.0597569783874,1931,0.001936710352229439,RED HOOK,26.5,60.0
928,11238,Kings County,1266.0597569783874,1941,0.0019486099173428356,RED HOOK,26.5,60.0
929,11238,Kings County,1266.0597569783874,1951,0.00207173673825202,RED HOOK,26.5,60.0
930,11238,Kings County,1266.0597569783874,1961,0.0017756396350152724,RED HOOK,26.5,60.0
931,11238,Kings County,1266.0597569783874,1971,0.0022399022905149283,RED HOOK,26.5,60.0
932,11238,Kings County,1266.0597569783874,1981,0.002107121105457139,RED HOOK,26.5,60.0
933,11238,Kings County,1266.0597569783874,1991,0.0019795487866376676,RED HOOK,26.5,60.0
934,11238,Kings County,1266.0597569783874,2001,0.002169627500316944,RED HOOK,26.5,60.0
935,11238,Kings County,1266.0597569783874,2011,0.0021643288260400355,RED HOOK,26.5,60.0
936,10474,Bronx County,0.3564544179819519,1901,0.00439483383212257,HUNTS POINT ,136.5833333,200.0
937,10474,Bronx County,0.3564544179819519,1911,0.004526757921464533,HUNTS POINT ,136.5833333,200.0
938,10474,Bronx County,0.3564544179819519,1921,0.004284630173271659,HUNTS POINT ,136.5833333,200.0
939,10474,Bronx County,0.3564544179819519,1931,0.004497930806342769,HUNTS POINT ,136.5833333,200.0
940,10474,Bronx County,0.3564544179819519,1941,0.004442578741542993,HUNTS POINT ,136.5833333,200.0
941,10474,Bronx County,0.3564544179819519,1951,0.004709629933018225,HUNTS POINT ,136.5833333,200.0
942,10474,Bronx County,0.3564544179819519,1961,0.003920387562410202,HUNTS POINT ,136.5833333,200.0
943,10474,Bronx County,0.3564544179819519,1971,0.005052752678287001,HUNTS POINT ,136.5833333,200.0
944,10474,Bronx County,0.3564544179819519,1981,0.0048134275662865215,HUNTS POINT ,136.5833333,200.0
945,10474,Bronx County,0.3564544179819519,1991,0.004462897853937848,HUNTS POINT ,136.5833333,200.0
946,10474,Bronx County,0.3564544179819519,2001,0.004867078030540916,HUNTS POINT ,136.5833333,200.0
947,10474,Bronx County,0.3564544179819519,2011,0.004797512596479714,HUNTS POINT ,136.5833333,200.0
948,10455,Bronx County,0.3916525922554341,1901,0.0020414412098080344,HUNTS POINT ,136.5833333,200.0
949,10455,Bronx County,0.3916525922554341,1911,0.0021027211768867918,HUNTS POINT ,136.5833333,200.0
950,10455,Bronx County,0.3916525922554341,1921,0.0019902505848052184,HUNTS POINT ,136.5833333,200.0
951,10455,Bronx County,0.3916525922554341,1931,0.002089330713670796,HUNTS POINT ,136.5833333,200.0
952,10455,Bronx County,0.3916525922554341,1941,0.002063619164509527,HUNTS POINT ,136.5833333,200.0
953,10455,Bronx County,0.3916525922554341,1951,0.002187666927913263,HUNTS POINT ,136.5833333,200.0
954,10455,Bronx County,0.3916525922554341,1961,0.0018210565027114423,HUNTS POINT ,136.5833333,200.0
955,10455,Bronx County,0.3916525922554341,1971,0.0023470506359147647,HUNTS POINT ,136.5833333,200.0
956,10455,Bronx County,0.3916525922554341,1981,0.0022358818944236353,HUNTS POINT ,136.5833333,200.0
957,10455,Bronx County,0.3916525922554341,1991,0.002073057581290246,HUNTS POINT ,136.5833333,200.0
958,10455,Bronx County,0.3916525922554341,2001,0.0022608030342978493,HUNTS POINT ,136.5833333,200.0
959,10455,Bronx County,0.3916525922554341,2011,0.002228489242856471,HUNTS POINT ,136.5833333,200.0
960,10455,Bronx County,0.3916525922554341,1901,0.0020414412098080344,WARDS ISLAND,194.25,275.0
961,10455,Bronx County,0.3916525922554341,1911,0.0021027211768867918,WARDS ISLAND,194.25,275.0
962,10455,Bronx County,0.3916525922554341,1921,0.0019902505848052184,WARDS ISLAND,194.25,275.0
963,10455,Bronx County,0.3916525922554341,1931,0.002089330713670796,WARDS ISLAND,194.25,275.0
964,10455,Bronx County,0.3916525922554341,1941,0.002063619164509527,WARDS ISLAND,194.25,275.0
965,10455,Bronx County,0.3916525922554341,1951,0.002187666927913263,WARDS ISLAND,194.25,275.0
966,10455,Bronx County,0.3916525922554341,1961,0.0018210565027114423,WARDS ISLAND,194.25,275.0
967,10455,Bronx County,0.3916525922554341,1971,0.0023470506359147647,WARDS ISLAND,194.25,275.0
968,10455,Bronx County,0.3916525922554341,1981,0.0022358818944236353,WARDS ISLAND,194.25,275.0
969,10455,Bronx County,0.3916525922554341,1991,0.002073057581290246,WARDS ISLAND,194.25,275.0
970,10455,Bronx County,0.3916525922554341,2001,0.0022608030342978493,WARDS ISLAND,194.25,275.0
971,10455,Bronx County,0.3916525922554341,2011,0.002228489242856471,WARDS ISLAND,194.25,275.0
972,10459,Bronx County,0.4839741771356407,1901,0.002341826978872072,HUNTS POINT ,136.5833333,200.0
973,10459,Bronx County,0.4839741771356407,1911,0.002412123923736294,HUNTS POINT ,136.5833333,200.0
974,10459,Bronx County,0.4839741771356407,1921,0.0022831039619559046,HUNTS POINT ,136.5833333,200.0
975,10459,Bronx County,0.4839741771356407,1931,0.002396763134570212,HUNTS POINT ,136.5833333,200.0
976,10459,Bronx County,0.4839741771356407,1941,0.002367268285928395,HUNTS POINT ,136.5833333,200.0
977,10459,Bronx County,0.4839741771356407,1951,0.002509568930008626,HUNTS POINT ,136.5833333,200.0
978,10459,Bronx County,0.4839741771356407,1961,0.0020890139905136414,HUNTS POINT ,136.5833333,200.0
979,10459,Bronx County,0.4839741771356407,1971,0.0026924049899437947,HUNTS POINT ,136.5833333,200.0
980,10459,Bronx County,0.4839741771356407,1981,0.0025648784382212193,HUNTS POINT ,136.5833333,200.0
981,10459,Bronx County,0.4839741771356407,1991,0.0023780955088475433,HUNTS POINT ,136.5833333,200.0
982,10459,Bronx County,0.4839741771356407,2001,0.002593466573613649,HUNTS POINT ,136.5833333,200.0
983,10459,Bronx County,0.4839741771356407,2011,0.002556398002535778,HUNTS POINT ,136.5833333,200.0
984,10456,Bronx County,0.9451248785192224,1901,0.002919400824506936,HUNTS POINT ,136.5833333,200.0
985,10456,Bronx County,0.9451248785192224,1911,0.0030070353767810646,HUNTS POINT ,136.5833333,200.0
986,10456,Bronx County,0.9451248785192224,1921,0.00284619472279691,HUNTS POINT ,136.5833333,200.0
987,10456,Bronx County,0.9451248785192224,1931,0.0029878860967697224,HUNTS POINT ,136.5833333,200.0
988,10456,Bronx County,0.9451248785192224,1941,0.0029511168195257217,HUNTS POINT ,136.5833333,200.0
989,10456,Bronx County,0.9451248785192224,1951,0.003128513621853016,HUNTS POINT ,136.5833333,200.0
990,10456,Bronx County,0.9451248785192224,1961,0.002604235590986931,HUNTS POINT ,136.5833333,200.0
991,10456,Bronx County,0.9451248785192224,1971,0.0033564432464324627,HUNTS POINT ,136.5833333,200.0
992,10456,Bronx County,0.9451248785192224,1981,0.0031974643280049666,HUNTS POINT ,136.5833333,200.0
993,10456,Bronx County,0.9451248785192224,1991,0.0029646144023114944,HUNTS POINT ,136.5833333,200.0
994,10456,Bronx County,0.9451248785192224,2001,0.003233103265803853,HUNTS POINT ,136.5833333,200.0
995,10456,Bronx County,0.9451248785192224,2011,0.0031868923296653716,HUNTS POINT ,136.5833333,200.0
996,10456,Bronx County,0.9451248785192224,1901,0.002919400824506936,WARDS ISLAND,194.25,275.0
997,10456,Bronx County,0.9451248785192224,1911,0.0030070353767810646,WARDS ISLAND,194.25,275.0
998,10456,Bronx County,0.9451248785192224,1921,0.00284619472279691,WARDS ISLAND,194.25,275.0
999,10456,Bronx County,0.9451248785192224,1931,0.0029878860967697224,WARDS ISLAND,194.25,275.0
1000,10456,Bronx County,0.9451248785192224,1941,0.0029511168195257217,WARDS ISLAND,194.25,275.0
1001,10456,Bronx County,0.9451248785192224,1951,0.003128513621853016,WARDS ISLAND,194.25,275.0
1002,10456,Bronx County,0.9451248785192224,1961,0.002604235590986931,WARDS ISLAND,194.25,275.0
1003,10456,Bronx County,0.9451248785192224,1971,0.0033564432464324627,WARDS ISLAND,194.25,275.0
1004,10456,Bronx County,0.9451248785192224,1981,0.0031974643280049666,WARDS ISLAND,194.25,275.0
1005,10456,Bronx County,0.9451248785192224,1991,0.0029646144023114944,WARDS ISLAND,194.25,275.0
1006,10456,Bronx County,0.9451248785192224,2001,0.003233103265803853,WARDS ISLAND,194.25,275.0
1007,10456,Bronx County,0.9451248785192224,2011,0.0031868923296653716,WARDS ISLAND,194.25,275.0
1008,10460,Bronx County,0.7036756952567265,1901,0.0037708203310957635,HUNTS POINT ,136.5833333,200.0
1009,10460,Bronx County,0.7036756952567265,1911,0.003884012787797069,HUNTS POINT ,136.5833333,200.0
1010,10460,Bronx County,0.7036756952567265,1921,0.003676264265217055,HUNTS POINT ,136.5833333,200.0
1011,10460,Bronx County,0.7036756952567265,1931,0.0038592787760140823,HUNTS POINT ,136.5833333,200.0
1012,10460,Bronx County,0.7036756952567265,1941,0.0038117860381113346,HUNTS POINT ,136.5833333,200.0
1013,10460,Bronx County,0.7036756952567265,1951,0.004040919175045388,HUNTS POINT ,136.5833333,200.0
1014,10460,Bronx County,0.7036756952567265,1961,0.0033637397205007807,HUNTS POINT ,136.5833333,200.0
1015,10460,Bronx County,0.7036756952567265,1971,0.0043353226208512115,HUNTS POINT ,136.5833333,200.0
1016,10460,Bronx County,0.7036756952567265,1981,0.004129978793861211,HUNTS POINT ,136.5833333,200.0
1017,10460,Bronx County,0.7036756952567265,1991,0.003829220081138926,HUNTS POINT ,136.5833333,200.0
1018,10460,Bronx County,0.7036756952567265,2001,0.004176011538012879,HUNTS POINT ,136.5833333,200.0
1019,10460,Bronx County,0.7036756952567265,2011,0.004116323558189354,HUNTS POINT ,136.5833333,200.0
1020,10457,Bronx County,4.744789031830892,1901,0.0030421847942205225,HUNTS POINT ,136.5833333,200.0
1021,10457,Bronx County,4.744789031830892,1911,0.003133505074785869,HUNTS POINT ,136.5833333,200.0
1022,10457,Bronx County,4.744789031830892,1921,0.0029658997950532647,HUNTS POINT ,136.5833333,200.0
1023,10457,Bronx County,4.744789031830892,1931,0.0031135504156031527,HUNTS POINT ,136.5833333,200.0
1024,10457,Bronx County,4.744789031830892,1941,0.0030752346984918954,HUNTS POINT ,136.5833333,200.0
1025,10457,Bronx County,4.744789031830892,1951,0.003260092443976223,HUNTS POINT ,136.5833333,200.0
1026,10457,Bronx County,4.744789031830892,1961,0.0027137643618383223,HUNTS POINT ,136.5833333,200.0
1027,10457,Bronx County,4.744789031830892,1971,0.003497608317859384,HUNTS POINT ,136.5833333,200.0
1028,10457,Bronx County,4.744789031830892,1981,0.003331943074436211,HUNTS POINT ,136.5833333,200.0
1029,10457,Bronx County,4.744789031830892,1991,0.003089299961735269,HUNTS POINT ,136.5833333,200.0
1030,10457,Bronx County,4.744789031830892,2001,0.003369080912359599,HUNTS POINT ,136.5833333,200.0
1031,10457,Bronx County,4.744789031830892,2011,0.0033209264396790866,HUNTS POINT ,136.5833333,200.0
1032,10457,Bronx County,4.744789031830892,1901,0.0030421847942205225,WARDS ISLAND,194.25,275.0
1033,10457,Bronx County,4.744789031830892,1911,0.003133505074785869,WARDS ISLAND,194.25,275.0
1034,10457,Bronx County,4.744789031830892,1921,0.0029658997950532647,WARDS ISLAND,194.25,275.0
1035,10457,Bronx County,4.744789031830892,1931,0.0031135504156031527,WARDS ISLAND,194.25,275.0
1036,10457,Bronx County,4.744789031830892,1941,0.0030752346984918954,WARDS ISLAND,194.25,275.0
1037,10457,Bronx County,4.744789031830892,1951,0.003260092443976223,WARDS ISLAND,194.25,275.0
1038,10457,Bronx County,4.744789031830892,1961,0.0027137643618383223,WARDS ISLAND,194.25,275.0
1039,10457,Bronx County,4.744789031830892,1971,0.003497608317859384,WARDS ISLAND,194.25,275.0
1040,10457,Bronx County,4.744789031830892,1981,0.003331943074436211,WARDS ISLAND,194.25,275.0
1041,10457,Bronx County,4.744789031830892,1991,0.003089299961735269,WARDS ISLAND,194.25,275.0
1042,10457,Bronx County,4.744789031830892,2001,0.003369080912359599,WARDS ISLAND,194.25,275.0
1043,10457,Bronx County,4.744789031830892,2011,0.0033209264396790866,WARDS ISLAND,194.25,275.0
1044,10473,Bronx County,0.3036313733188647,1901,0.006248325035289527,HUNTS POINT ,136.5833333,200.0
1045,10473,Bronx County,0.3036313733188647,1911,0.006435887209806384,HUNTS POINT ,136.5833333,200.0
1046,10473,Bronx County,0.3036313733188647,1921,0.00609164373472575,HUNTS POINT ,136.5833333,200.0
1047,10473,Bronx County,0.3036313733188647,1931,0.006394902455435476,HUNTS POINT ,136.5833333,200.0
1048,10473,Bronx County,0.3036313733188647,1941,0.006316206034716341,HUNTS POINT ,136.5833333,200.0
1049,10473,Bronx County,0.3036313733188647,1951,0.00669588424534682,HUNTS POINT ,136.5833333,200.0
1050,10473,Bronx County,0.3036313733188647,1961,0.005573784286268361,HUNTS POINT ,136.5833333,200.0
1051,10473,Bronx County,0.3036313733188647,1971,0.007183716668900524,HUNTS POINT ,136.5833333,200.0
1052,10473,Bronx County,0.3036313733188647,1981,0.006843457822717063,HUNTS POINT ,136.5833333,200.0
1053,10473,Bronx County,0.3036313733188647,1991,0.006345094594220834,HUNTS POINT ,136.5833333,200.0
1054,10473,Bronx County,0.3036313733188647,2001,0.006919735004462916,HUNTS POINT ,136.5833333,200.0
1055,10473,Bronx County,0.3036313733188647,2011,0.006820830822908125,HUNTS POINT ,136.5833333,200.0
1056,10472,Bronx County,0.9557919188781832,1901,0.00301131725397073,HUNTS POINT ,136.5833333,200.0
1057,10472,Bronx County,0.9557919188781832,1911,0.0031017109529420436,HUNTS POINT ,136.5833333,200.0
1058,10472,Bronx County,0.9557919188781832,1921,0.0029358062808543307,HUNTS POINT ,136.5833333,200.0
1059,10472,Bronx County,0.9557919188781832,1931,0.003081958763788979,HUNTS POINT ,136.5833333,200.0
1060,10472,Bronx County,0.9557919188781832,1941,0.0030440318172554924,HUNTS POINT ,136.5833333,200.0
1061,10472,Bronx County,0.9557919188781832,1951,0.0032270139028817914,HUNTS POINT ,136.5833333,200.0
1062,10472,Bronx County,0.9557919188781832,1961,0.0026862291408265566,HUNTS POINT ,136.5833333,200.0
1063,10472,Bronx County,0.9557919188781832,1971,0.003462119820995342,HUNTS POINT ,136.5833333,200.0
1064,10472,Bronx County,0.9557919188781832,1981,0.0032981355006308443,HUNTS POINT ,136.5833333,200.0
1065,10472,Bronx County,0.9557919188781832,1991,0.003057954367248798,HUNTS POINT ,136.5833333,200.0
1066,10472,Bronx County,0.9557919188781832,2001,0.0033348965193323796,HUNTS POINT ,136.5833333,200.0
1067,10472,Bronx County,0.9557919188781832,2011,0.00328723064620259,HUNTS POINT ,136.5833333,200.0
1068,10462,Bronx County,0.50715314606392,1901,0.004242311217499988,HUNTS POINT ,136.5833333,200.0
1069,10462,Bronx County,0.50715314606392,1911,0.004369656884128658,HUNTS POINT ,136.5833333,200.0
1070,10462,Bronx County,0.50715314606392,1921,0.004135932174284385,HUNTS POINT ,136.5833333,200.0
1071,10462,Bronx County,0.50715314606392,1931,0.004341830213423758,HUNTS POINT ,136.5833333,200.0
1072,10462,Bronx County,0.50715314606392,1941,0.004288399140854977,HUNTS POINT ,136.5833333,200.0
1073,10462,Bronx County,0.50715314606392,1951,0.00454618232641286,HUNTS POINT ,136.5833333,200.0
1074,10462,Bronx County,0.50715314606392,1961,0.0037843305954818602,HUNTS POINT ,136.5833333,200.0
1075,10462,Bronx County,0.50715314606392,1971,0.00487739700410867,HUNTS POINT ,136.5833333,200.0
1076,10462,Bronx County,0.50715314606392,1981,0.0046463776650273745,HUNTS POINT ,136.5833333,200.0
1077,10462,Bronx County,0.50715314606392,1991,0.004308013078886556,HUNTS POINT ,136.5833333,200.0
1078,10462,Bronx County,0.50715314606392,2001,0.004698166191061491,HUNTS POINT ,136.5833333,200.0
1079,10462,Bronx County,0.50715314606392,2011,0.0046310150239090445,HUNTS POINT ,136.5833333,200.0
1080,10458,Bronx County,1.3074422328061248,1901,0.0028922409307195617,HUNTS POINT ,136.5833333,200.0
1081,10458,Bronx County,1.3074422328061248,1911,0.0029790601975036367,HUNTS POINT ,136.5833333,200.0
1082,10458,Bronx County,1.3074422328061248,1921,0.0028197158831252773,HUNTS POINT ,136.5833333,200.0
1083,10458,Bronx County,1.3074422328061248,1931,0.002960089067887693,HUNTS POINT ,136.5833333,200.0
1084,10458,Bronx County,1.3074422328061248,1941,0.0029236618641459685,HUNTS POINT ,136.5833333,200.0
1085,10458,Bronx County,1.3074422328061248,1951,0.0030994083010047785,HUNTS POINT ,136.5833333,200.0
1086,10458,Bronx County,1.3074422328061248,1961,0.0025800077557904906,HUNTS POINT ,136.5833333,200.0
1087,10458,Bronx County,1.3074422328061248,1971,0.003325217441016773,HUNTS POINT ,136.5833333,200.0
1088,10458,Bronx County,1.3074422328061248,1981,0.0031677175420177423,HUNTS POINT ,136.5833333,200.0
1089,10458,Bronx County,1.3074422328061248,1991,0.0029370338756460955,HUNTS POINT ,136.5833333,200.0
1090,10458,Bronx County,1.3074422328061248,2001,0.0032030249221363036,HUNTS POINT ,136.5833333,200.0
1091,10458,Bronx County,1.3074422328061248,2011,0.0031572438975422733,HUNTS POINT ,136.5833333,200.0
1092,10458,Bronx County,1.3074422328061248,1901,0.0028922409307195617,WARDS ISLAND,194.25,275.0
1093,10458,Bronx County,1.3074422328061248,1911,0.0029790601975036367,WARDS ISLAND,194.25,275.0
1094,10458,Bronx County,1.3074422328061248,1921,0.0028197158831252773,WARDS ISLAND,194.25,275.0
1095,10458,Bronx County,1.3074422328061248,1931,0.002960089067887693,WARDS ISLAND,194.25,275.0
1096,10458,Bronx County,1.3074422328061248,1941,0.0029236618641459685,WARDS ISLAND,194.25,275.0
1097,10458,Bronx County,1.3074422328061248,1951,0.0030994083010047785,WARDS ISLAND,194.25,275.0
1098,10458,Bronx County,1.3074422328061248,1961,0.0025800077557904906,WARDS ISLAND,194.25,275.0
1099,10458,Bronx County,1.3074422328061248,1971,0.003325217441016773,WARDS ISLAND,194.25,275.0
1100,10458,Bronx County,1.3074422328061248,1981,0.0031677175420177423,WARDS ISLAND,194.25,275.0
1101,10458,Bronx County,1.3074422328061248,1991,0.0029370338756460955,WARDS ISLAND,194.25,275.0
1102,10458,Bronx County,1.3074422328061248,2001,0.0032030249221363036,WARDS ISLAND,194.25,275.0
1103,10458,Bronx County,1.3074422328061248,2011,0.0031572438975422733,WARDS ISLAND,194.25,275.0
1104,10469,Bronx County,0.1609797563123393,1901,0.007099512122249366,HUNTS POINT ,136.5833333,200.0
1105,10469,Bronx County,0.1609797563123393,1911,0.007312625224422703,HUNTS POINT ,136.5833333,200.0
1106,10469,Bronx County,0.1609797563123393,1921,0.006921486685608363,HUNTS POINT ,136.5833333,200.0
1107,10469,Bronx County,0.1609797563123393,1931,0.007266057262794538,HUNTS POINT ,136.5833333,200.0
1108,10469,Bronx County,0.1609797563123393,1941,0.007176640308696015,HUNTS POINT ,136.5833333,200.0
1109,10469,Bronx County,0.1609797563123393,1951,0.007608040731001371,HUNTS POINT ,136.5833333,200.0
1110,10469,Bronx County,0.1609797563123393,1961,0.00633308108711916,HUNTS POINT ,136.5833333,200.0
1111,10469,Bronx County,0.1609797563123393,1971,0.008162328829825495,HUNTS POINT ,136.5833333,200.0
1112,10469,Bronx County,0.1609797563123393,1981,0.007775717731725006,HUNTS POINT ,136.5833333,200.0
1113,10469,Bronx County,0.1609797563123393,1991,0.0072094642538714235,HUNTS POINT ,136.5833333,200.0
1114,10469,Bronx County,0.1609797563123393,2001,0.007862385882532979,HUNTS POINT ,136.5833333,200.0
1115,10469,Bronx County,0.1609797563123393,2011,0.00775000833624279,HUNTS POINT ,136.5833333,200.0
1116,10475,Bronx County,0.0666251180947524,1901,0.004939592239664702,HUNTS POINT ,136.5833333,200.0
1117,10475,Bronx County,0.0666251180947524,1911,0.00508786888283955,HUNTS POINT ,136.5833333,200.0
1118,10475,Bronx County,0.0666251180947524,1921,0.004815728367027746,HUNTS POINT ,136.5833333,200.0
1119,10475,Bronx County,0.0666251180947524,1931,0.005055468523784652,HUNTS POINT ,136.5833333,200.0
1120,10475,Bronx County,0.0666251180947524,1941,0.004993255334349378,HUNTS POINT ,136.5833333,200.0
1121,10475,Bronx County,0.0666251180947524,1951,0.005293408660594063,HUNTS POINT ,136.5833333,200.0
1122,10475,Bronx County,0.0666251180947524,1961,0.004406336330219496,HUNTS POINT ,136.5833333,200.0
1123,10475,Bronx County,0.0666251180947524,1971,0.005679062934344732,HUNTS POINT ,136.5833333,200.0
1124,10475,Bronx County,0.0666251180947524,1981,0.005410072453441043,HUNTS POINT ,136.5833333,200.0
1125,10475,Bronx County,0.0666251180947524,1991,0.0050160930874332136,HUNTS POINT ,136.5833333,200.0
1126,10475,Bronx County,0.0666251180947524,2001,0.005470373121682104,HUNTS POINT ,136.5833333,200.0
1127,10475,Bronx County,0.0666251180947524,2011,0.005392184755212817,HUNTS POINT ,136.5833333,200.0
